,mag_x1,mag_y1,mag_z1,mag_x2,mag_y2,mag_z2,mag_x3,mag_y3,mag_z3,mag_x4,mag_y4,mag_z4,mag_x5,mag_y5,mag_z5,mag_x6,mag_y6,mag_z6,mag_x7,mag_y7,mag_z7,mag_x8,mag_y8,mag_z8,mag_x9,mag_y9,mag_z9,mag_x10,mag_y10,mag_z10,mag_x11,mag_y11,mag_z11,mag_x12,mag_y12,mag_z12,mag_x13,mag_y13,mag_z13,mag_x14,mag_y14,mag_z14,mag_x15,mag_y15,mag_z15,mat1,mat2,mat3,mat4,mat5,mat6,mat7,mat8,mat9,mat10,mat11,mat12,mat13,mat14,mat15,mat16,mat17,mat18,mat19,mat20,mat1.1,mat2.1,mat3.1,mat4.1,mat5.1,mat6.1,mat7.1,mat8.1,mat9.1,mat10.1,mat11.1,mat12.1,mat13.1,mat14.1,mat15.1,mat16.1,mat17.1,mat18.1,mat19.1,mat20.1,mat1.2,mat2.2,mat3.2,mat4.2,mat5.2,mat6.2,mat7.2,mat8.2,mat9.2,mat10.2,mat11.2,mat12.2,mat13.2,mat14.2,mat15.2,mat16.2,mat17.2,mat18.2,mat19.2,mat20.2,mat1.3,mat2.3,mat3.3,mat4.3,mat5.3,mat6.3,mat7.3,mat8.3,mat9.3,mat10.3,mat11.3,mat12.3,mat13.3,mat14.3,mat15.3,mat16.3,mat17.3,mat18.3,mat19.3,mat20.3,mat1.4,mat2.4,mat3.4,mat4.4,mat5.4,mat6.4,mat7.4,mat8.4,mat9.4,mat10.4,mat11.4,mat12.4,mat13.4,mat14.4,mat15.4,mat16.4,mat17.4,mat18.4,mat19.4,mat20.4,mat1.5,mat2.5,mat3.5,mat4.5,mat5.5,mat6.5,mat7.5,mat8.5,mat9.5,mat10.5,mat11.5,mat12.5,mat13.5,mat14.5,mat15.5,mat16.5,mat17.5,mat18.5,mat19.5,mat20.5,mat1.6,mat2.6,mat3.6,mat4.6,mat5.6,mat6.6,mat7.6,mat8.6,mat9.6,mat10.6,mat11.6,mat12.6,mat13.6,mat14.6,mat15.6,mat16.6,mat17.6,mat18.6,mat19.6,mat20.6,mat1.7,mat2.7,mat3.7,mat4.7,mat5.7,mat6.7,mat7.7,mat8.7,mat9.7,mat10.7,mat11.7,mat12.7,mat13.7,mat14.7,mat15.7,mat16.7,mat17.7,mat18.7,mat19.7,mat20.7,mat1.8,mat2.8,mat3.8,mat4.8,mat5.8,mat6.8,mat7.8,mat8.8,mat9.8,mat10.8,mat11.8,mat12.8,mat13.8,mat14.8,mat15.8,mat16.8,mat17.8,mat18.8,mat19.8,mat20.8,mat1.9,mat2.9,mat3.9,mat4.9,mat5.9,mat6.9,mat7.9,mat8.9,mat9.9,mat10.9,mat11.9,mat12.9,mat13.9,mat14.9,mat15.9,mat16.9,mat17.9,mat18.9,mat19.9,mat20.9,mat1.10,mat2.10,mat3.10,mat4.10,mat5.10,mat6.10,mat7.10,mat8.10,mat9.10,mat10.10,mat11.10,mat12.10,mat13.10,mat14.10,mat15.10,mat16.10,mat17.10,mat18.10,mat19.10,mat20.10,mat1.11,mat2.11,mat3.11,mat4.11,mat5.11,mat6.11,mat7.11,mat8.11,mat9.11,mat10.11,mat11.11,mat12.11,mat13.11,mat14.11,mat15.11,mat16.11,mat17.11,mat18.11,mat19.11,mat20.11,servo_1,servo_2,servo_3,servo_4,servo_5,servo_6,servo_7,servo_8,heavy,light,rigid,soft,rough,smooth,orient
152,-1,-22,36,-16,10,0,-3,10,-6,8,15,32,-3,-55,2,-3,-8,-20,0,0,0,0,0,0,0,0,0,-4,95,51,-4,23,49,-4,-9,-9,-4,44,27,3,-23,-13,-1,-3,-11,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,2,2,20,3,0,0,1,0,2,2,9,10,1,1,8,1,0,0,0,0,1,3,27,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,11,1,4,8,68,4,0,0,5,1,1,1,13,0,1,1,0,0,48,-39,47,-48,0,0,0,0,1,1,1,1,1,0,120
153,0,-23,36,-16,9,0,-3,11,-7,6,14,33,-2,-54,3,-1,-10,-20,0,0,0,0,0,0,0,0,0,-7,97,51,-6,22,48,-5,-7,-9,-2,43,28,3,-23,-14,0,-3,-12,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,2,2,21,3,0,0,1,0,2,2,9,10,1,1,8,1,0,0,0,0,1,3,28,1,0,0,2,0,0,0,0,0,0,0,2,0,1,1,11,1,4,8,69,4,0,0,5,1,1,1,13,0,1,1,0,0,48,-39,47,-49,0,0,0,0,1,1,1,1,1,0,120
154,2,-27,37,-18,9,0,-4,11,-9,6,14,34,-3,-54,3,-1,-10,-18,0,0,0,0,0,0,0,0,0,-7,97,50,-6,20,49,-5,-6,-11,0,45,29,2,-21,-10,-1,-3,-18,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,2,3,21,2,0,0,1,0,2,2,9,10,1,1,8,1,0,0,0,0,1,3,28,2,0,0,2,0,0,0,0,0,0,0,2,0,1,1,11,1,4,8,70,4,0,0,5,1,1,1,14,0,1,1,0,0,48,-39,47,-49,0,0,0,0,1,1,1,1,1,0,120
155,2,-33,39,-19,7,0,-5,9,-7,8,14,36,-5,-54,3,-2,-10,-18,0,0,0,0,0,0,0,0,0,-7,95,52,-6,22,50,-5,-7,-10,1,47,30,2,-20,-9,-1,-2,-19,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,2,2,20,2,0,0,1,0,2,1,9,10,1,1,8,1,0,0,0,0,1,3,28,2,0,0,2,0,0,0,0,0,0,0,3,0,1,1,12,1,4,8,70,4,0,0,5,1,1,1,14,1,1,1,0,0,48,-39,47,-49,0,0,0,0,1,1,1,1,1,0,120
156,0,-38,42,-17,8,0,-5,6,-6,6,15,37,-1,-53,2,0,-10,-15,0,0,0,0,0,0,0,0,0,-7,98,49,-6,20,52,-2,-5,-9,0,46,31,2,-19,-7,1,-2,-22,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,6,0,2,2,20,2,0,0,1,0,2,1,9,9,1,1,7,1,0,0,0,0,1,3,28,2,0,0,2,0,0,0,0,0,0,0,5,0,1,1,13,1,4,8,70,4,0,0,5,1,1,1,14,1,1,1,0,0,48,-39,47,-49,0,0,0,0,1,1,1,1,1,0,120
157,-1,-45,47,-16,6,0,-3,8,-6,7,16,37,-3,-51,2,0,-10,-15,0,0,0,0,0,0,0,0,0,-8,98,47,-5,21,53,-4,-5,-9,1,46,35,1,-19,-6,1,-3,-21,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,7,1,2,2,20,2,0,0,1,0,2,1,9,9,0,1,6,1,0,0,0,0,1,3,29,2,0,0,2,0,0,0,0,0,0,1,6,0,1,1,15,1,4,8,70,4,0,0,5,1,1,1,13,0,1,1,0,0,48,-39,47,-49,0,0,0,0,1,1,1,1,1,0,120
158,0,-50,50,-15,6,0,-3,6,-6,6,16,34,-3,-53,2,1,-12,-15,0,0,0,0,0,0,0,0,0,-8,98,51,-4,22,55,-3,-3,-10,1,48,33,2,-20,-6,0,-2,-20,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,8,1,2,2,20,2,0,0,1,0,2,1,9,9,0,1,6,1,0,0,0,0,1,3,29,2,0,0,2,0,0,0,0,0,0,1,5,0,1,2,16,1,4,8,71,4,0,0,5,1,1,1,13,0,1,1,1,0,48,-39,47,-49,0,0,0,0,1,1,1,1,1,0,120
159,-3,-54,52,-14,5,0,-2,6,-8,9,16,33,-4,-55,1,0,-9,-14,0,0,0,0,0,0,0,0,0,-6,99,50,-3,24,56,-3,-4,-12,2,48,34,1,-19,-5,-1,-2,-20,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,9,1,2,2,19,2,0,0,1,0,2,1,10,9,0,1,6,1,0,0,0,0,1,3,29,2,0,0,2,0,0,0,0,0,0,1,5,0,1,2,17,1,4,8,71,4,0,0,5,1,1,1,12,0,0,1,0,0,49,-39,47,-49,0,0,0,0,1,1,1,1,1,0,120
160,-3,-56,53,-14,4,0,-3,7,-8,9,15,35,-3,-57,0,-1,-10,-14,0,0,0,0,0,0,0,0,0,-8,99,50,-1,24,55,-4,-4,-12,0,47,36,2,-19,-5,0,-2,-17,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,10,1,2,2,19,2,0,0,1,0,2,1,11,9,0,1,7,1,0,0,0,0,1,3,29,2,0,0,2,0,0,0,0,0,0,1,5,0,1,2,18,1,4,8,72,4,0,0,5,1,1,1,12,0,0,1,0,0,49,-39,47,-49,0,0,0,0,1,1,1,1,1,0,120
161,-4,-53,55,-14,6,0,-3,8,-6,9,16,34,-2,-57,-2,-1,-9,-16,0,0,0,0,0,0,0,0,0,-9,101,49,-2,23,55,-4,-3,-11,0,47,37,3,-20,-6,0,-5,-16,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,1,10,1,2,2,20,2,0,0,1,0,2,2,12,9,0,1,8,1,0,0,0,0,1,3,29,2,0,0,2,0,0,0,0,0,0,1,4,0,1,1,18,1,4,8,73,4,0,0,5,1,1,1,12,0,0,1,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
162,-3,-55,54,-16,5,0,-3,9,-5,10,16,34,-4,-57,-2,-3,-10,-17,0,0,0,0,0,0,0,0,0,-7,98,50,-1,23,57,-6,-4,-13,0,50,37,3,-21,-8,-1,-7,-15,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,1,11,1,2,2,21,2,0,0,2,0,2,2,12,9,0,1,9,1,0,0,0,0,1,3,29,2,0,0,2,0,0,0,0,0,0,0,2,0,1,2,17,1,4,8,74,4,0,0,6,1,1,1,12,0,0,0,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
163,-3,-55,52,-15,6,0,-5,6,-3,8,16,33,-1,-59,-3,-2,-8,-16,0,0,0,0,0,0,0,0,0,-5,99,50,-1,23,58,-5,-5,-13,-1,50,36,4,-21,-9,-1,-8,-17,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,1,11,1,2,2,23,2,0,0,2,0,2,2,13,9,1,1,11,1,0,0,0,0,1,3,28,2,0,0,2,1,0,0,0,0,0,0,2,0,1,1,17,1,4,8,75,4,0,0,6,1,1,1,12,0,0,0,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
164,-5,-62,52,-14,8,0,-6,6,-4,7,17,29,-2,-57,0,-3,-5,-14,0,0,0,0,0,0,0,0,0,-4,98,50,-3,24,57,-5,-8,-11,0,51,39,3,-21,-10,-1,-9,-17,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,4,0,1,1,12,1,2,2,23,2,0,0,2,0,2,2,13,10,1,1,12,1,0,0,1,0,1,3,28,1,0,0,2,1,0,0,0,0,0,0,2,0,1,2,18,1,4,8,75,4,0,0,6,1,1,1,12,0,0,0,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
165,-3,-70,57,-14,7,0,-7,5,0,4,19,29,0,-57,1,-2,-6,-13,0,0,0,0,0,0,0,0,0,-4,100,50,-4,23,58,-4,-7,-8,0,54,39,5,-24,-9,-1,-9,-17,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5,0,1,1,13,1,2,3,25,1,0,0,2,0,2,2,13,10,1,1,12,1,0,0,2,0,1,3,27,1,0,0,2,1,0,0,0,0,0,0,3,0,1,2,19,1,4,8,75,4,0,0,6,1,1,1,12,0,0,0,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
166,-4,-75,60,-12,8,0,-7,5,1,5,18,25,0,-55,2,-3,-6,-16,0,0,0,0,0,0,0,0,0,-2,100,49,-4,23,59,-4,-9,-7,0,58,38,7,-24,-11,-1,-10,-14,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6,0,1,1,14,1,2,3,25,1,0,0,2,0,2,2,13,9,1,1,12,1,0,0,3,0,1,3,26,1,0,0,2,1,0,0,0,0,0,0,3,0,1,2,21,1,4,8,75,4,0,0,6,1,1,1,12,0,0,1,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
167,-3,-82,60,-12,9,0,-6,6,1,4,17,27,1,-56,3,-2,-8,-14,0,0,0,0,0,0,0,0,0,-1,98,49,-4,23,60,-4,-10,-7,-2,57,38,6,-23,-9,-1,-9,-17,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,7,0,1,1,15,1,2,3,25,1,0,0,2,0,2,2,13,9,1,1,12,1,0,0,4,0,1,3,26,1,0,0,2,1,0,0,0,0,0,0,5,0,1,2,22,1,4,8,74,4,0,0,6,1,1,1,12,0,1,1,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
168,-3,-88,63,-13,11,0,-6,5,-2,4,17,28,1,-56,2,-2,-7,-15,0,0,0,0,0,0,0,0,0,-1,99,52,-5,24,57,-4,-11,-6,-3,56,38,5,-22,-9,-1,-8,-18,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,0,1,1,15,1,2,3,24,1,0,0,2,0,2,2,13,9,1,2,11,1,0,0,5,0,1,3,25,1,0,0,2,1,0,0,0,0,0,1,6,0,1,3,25,1,4,8,74,4,0,0,5,1,1,1,12,0,1,1,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
169,-5,-94,64,-15,12,0,-6,5,-4,4,16,29,-1,-57,3,-1,-7,-15,0,0,0,0,0,0,0,0,0,-2,99,55,-5,25,56,-5,-9,-6,-4,57,38,6,-22,-7,0,-8,-19,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,9,0,1,2,15,1,2,3,24,0,0,0,2,0,2,2,12,8,1,2,12,1,1,0,6,0,1,3,26,1,0,0,2,1,0,0,0,0,0,1,7,0,2,3,26,2,4,8,75,5,0,0,5,0,1,1,12,0,1,1,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
170,-2,-94,65,-15,11,0,-5,4,-3,4,18,32,1,-58,0,0,-8,-14,0,0,0,0,0,0,0,0,0,-4,100,58,-5,24,54,-6,-6,-9,-5,56,37,5,-24,-9,0,-9,-20,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,10,0,1,2,14,1,2,3,23,0,0,0,1,0,2,2,12,8,1,2,12,1,1,0,7,0,1,3,26,2,0,0,2,1,0,0,0,0,0,1,7,0,1,3,26,2,4,8,75,5,0,0,5,0,1,1,13,0,1,1,0,0,49,-39,47,-50,0,0,0,0,1,1,1,1,1,0,120
